longitude;latitude;housing_median_age;total_rooms;total_bedrooms;population;households;median_income;median_house_value;1h_ocean;inland;near_bay;near_ocean
-0.406374502;0.304994687;0.37254902;-0.9098123;-0.908441962;-0.947644273;-0.900016445;-0.630529234;-0.717935184;0;1;0;0
0.081673307;-0.421891605;-0.254901961;-0.806043034;-0.713531968;-0.806777096;-0.697747081;-0.790692542;-0.799171962;0;1;0;0
0.237051793;-0.74282678;0.490196078;-0.898621497;-0.803538175;-0.951568149;-0.813846407;-0.506268879;0.587626443;0;0;0;1
0.332669323;-0.664187035;-0.411764706;-0.804110077;-0.832402235;-0.903416576;-0.836868936;-0.22489345;-0.026391644;0;1;0;0
-0.342629482;0.08607864;-0.843137255;-0.842616613;-0.83116077;-0.901510693;-0.829633284;-0.438600847;-0.458142441;0;1;0;0
0.175298805;-0.683315622;0.568627451;-0.894145175;-0.836436996;-0.944505171;-0.842131228;-0.514048082;0.397524134;1;0;0;0
-0.494023904;0.02869288;0.098039216;-0.971107381;-0.976722533;-0.986490653;-0.976648578;0.631605081;0.656492138;1;0;0;0
-0.442231076;0.481402763;0.490196078;-0.921206572;-0.890751086;-0.961826284;-0.898371978;-0.788168439;-0.824326498;0;1;0;0
0.189243028;-0.672688629;0.843137255;-0.93773844;-0.910924891;-0.979427675;-0.913501069;-0.525854816;0.79381116;1;0;0;0
0.34063745;-0.812964931;-0.137254902;-0.86499822;-0.840471757;-0.944224894;-0.857260319;-0.513179129;1;0;0;0;1
-0.565737052;0.098831031;0.450980392;-0.954829849;-0.93823712;-0.973205527;-0.935208025;-0.621508669;-0.32041105;0;0;1;0
0.448207171;-0.672688629;0.294117647;-0.997812707;-0.996896338;-0.997982006;-0.995724387;-0.646542806;1;0;1;0;0
-0.045816733;-0.11370882;0.411764706;-0.918256269;-0.884233395;-0.934415202;-0.887189607;-0.768127336;-0.814842001;0;1;0;0
0.472111554;-0.944739639;-0.058823529;-0.826084745;-0.751086282;-0.905939068;-0.756290084;-0.604267527;-0.507626773;1;0;0;0
-0.5;0.005313496;-0.68627451;-0.815758686;-0.748292986;-0.896129376;-0.763196843;-0.488503607;-0.243710335;1;0;0;0
0.139442231;-0.649309245;0.215686275;-0.818607254;-0.816883923;-0.902575745;-0.81516198;-0.358215749;0.008659758;1;0;0;0
0.24501992;-0.721572795;-0.294117647;-0.949590518;-0.946306642;-0.968104487;-0.94277257;-0.282216797;0.082886256;1;0;0;0
-0.444223108;0.253985122;0.647058824;-0.924563813;-0.916511484;-0.963564001;-0.917776681;-0.655163377;-0.477523804;0;1;0;0
0.19123506;-0.706695005;0.68627451;-0.952388219;-0.944134078;-0.972028364;-0.944088143;-0.452104109;-0.161648818;1;0;0;0
0.021912351;-0.634431456;-0.411764706;-0.868050257;-0.806331471;-0.921522464;-0.815490873;-0.599743452;-0.463090874;0;0;0;1
0.24501992;-0.674814028;0.098039216;-0.940129203;-0.903165736;-0.929818661;-0.899029765;-0.710831575;-0.332782133;1;0;0;0
0.294820717;-0.710945802;-0.058823529;-0.921359174;-0.920856611;-0.954707251;-0.913829962;-0.351208949;-0.063092523;1;0;0;0
-0.097609562;-0.090329437;0.058823529;-0.884734727;-0.896027312;-0.958014518;-0.891794113;-0.34056082;-0.4371116;0;1;0;0
0.231075697;-0.698193411;-0.058823529;-0.885701206;-0.788950962;-0.853247008;-0.793783917;-0.751713769;-0.384740681;1;0;0;0
-0.543824701;0.022316684;0.137254902;-0.896332469;-0.909062694;-0.95605258;-0.908896563;0.139032565;1;1;0;0;0
0.368525896;-0.713071201;-0.490196078;-0.471336284;-0.441961515;-0.647299532;-0.39023187;-0.416614943;-0.44370951;0;1;0;0
-0.505976096;0.045696068;0.647058824;-0.995472811;-0.996585971;-0.996916954;-0.995066601;1;1;1;0;0;0
0.199203187;-0.668437832;0.725490196;-0.902792614;-0.784295469;-0.913170212;-0.799375103;-0.780844402;-0.082473887;1;0;0;0
-0.039840637;-0.147715197;0.294117647;-0.895060786;-0.893854749;-0.941814513;-0.897385298;-0.614929449;-0.602059373;0;1;0;0
0.446215139;-0.674814028;-0.098039216;-0.681672516;-0.605834885;-0.824602707;-0.60927479;-0.721976249;-0.637110775;0;1;0;0
-0.43625498;0.273113709;0.137254902;-0.828322906;-0.806952204;-0.927912778;-0.804966288;-0.576033434;-0.355874821;0;1;0;0
0.237051793;-0.538788523;0.215686275;-0.940892212;-0.923339541;-0.967207601;-0.911527709;-0.904580626;-0.703502254;0;1;0;0
0.270916335;-0.713071201;-0.450980392;-0.806755176;-0.832091868;-0.888505844;-0.827331031;0.181831975;0.453194007;1;0;0;0
-0.496015936;0.022316684;-0.098039216;-0.883208708;-0.821849783;-0.865130749;-0.81318862;-0.592971131;-0.309689445;1;0;0;0
0.304780876;-0.710945802;-0.176470588;-0.808840735;-0.850713842;-0.916925923;-0.848709094;0.014303251;0.401647828;1;0;0;0
0.1812749;-0.649309245;0.254901961;-0.82954372;-0.755121043;-0.870231789;-0.745436606;-0.757382657;0.050309071;1;0;0;0
-0.545816733;0.145589798;0.725490196;-0.921562643;-0.924581006;-0.965750161;-0.922052294;-0.37578792;-0.129896372;0;0;1;0
-0.535856574;-0.001062699;0.058823529;-0.857876799;-0.887026691;-0.939348076;-0.880940635;0.404601316;1;1;0;0;0
-0.498007968;0.020191286;-0.215686275;-0.674347627;-0.617939168;-0.661201267;-0.5941457;-0.488296713;-0.264328807;1;0;0;0
0.085657371;-0.651434644;-0.254901961;-0.934584669;-0.944754811;-0.969954315;-0.940799211;-0.259968828;0.185978615;1;0;0;0
0.432270916;-0.95749203;1;-0.956762806;-0.918994413;-0.978362622;-0.918434468;-0.709755728;-0.134020066;0;0;0;1
0.055776892;-0.613177471;-0.176470588;-0.907777608;-0.843265053;-0.864065697;-0.844762375;-0.676997559;-0.391750962;1;0;0;0
-0.511952191;0.162592986;0.294117647;-0.807874256;-0.762569832;-0.868101684;-0.762867949;-0.584419525;-0.605770698;0;1;0;0
0.03187251;-0.653560043;0.215686275;-0.920392695;-0.905959032;-0.917094089;-0.899029765;-0.574240355;-0.310926553;0;0;0;1
-0.653386454;0.211477152;-0.37254902;-0.912203062;-0.916201117;-0.949886488;-0.906923203;-0.587633274;-0.295256514;1;0;0;0
0.450199203;-0.876726886;0.215686275;-0.874256066;-0.845437616;-0.931556378;-0.848709094;-0.693562847;-0.45855481;1;0;0;0
0.25498008;-0.725823592;-0.098039216;-0.780558523;-0.789882061;-0.872025561;-0.781614866;-0.282506448;0.120411875;1;0;0;0
-0.420318725;0.275239107;0.803921569;-0.872017905;-0.844816884;-0.926847726;-0.845420161;-0.7187625;-0.74968763;0;1;0;0
-0.346613546;0.098831031;0.490196078;-0.98875833;-0.988826816;-0.995011071;-0.988159842;-0.603439953;-0.185566245;0;1;0;0
0.310756972;-0.749202976;-0.68627451;-0.890584465;-0.902234637;-0.946691331;-0.893767472;0.008813672;0.194638373;1;0;0;0
0.249003984;-0.710945802;0.68627451;-0.94073961;-0.926753569;-0.959079571;-0.922381187;-0.488503607;-0.367833535;1;0;0;0
0.342629482;-0.812964931;0.176470588;-0.798718144;-0.734636872;-0.892597887;-0.745436606;-0.512917063;0.101030511;0;0;0;1
0.434262948;-0.921360255;-0.490196078;-0.93605982;-0.926443203;-0.950334931;-0.919092255;-0.386698115;-0.341029522;1;0;0;0
-0.089641434;-0.105207226;0.176470588;-0.928684063;-0.882681564;-0.915244261;-0.873047196;-0.892222176;-0.829274931;0;1;0;0
-0.067729084;-0.60042508;-0.137254902;-0.932295641;-0.878336437;-0.923428347;-0.875020556;-0.711066054;-0.102679989;1;0;0;0
0.227091633;-0.655685441;0.882352941;-0.909151025;-0.917442582;-0.95896746;-0.912843282;-0.158494366;0.48742067;1;0;0;0
0.426294821;-0.676939426;-0.215686275;-0.689455211;-0.51644941;-0.842932818;-0.525407005;-0.7152591;-0.638347883;0;1;0;0
-0.017928287;-0.436769394;-0.019607843;-0.954829849;-0.946927374;-0.973093416;-0.944417037;-0.496544875;-0.780615338;0;1;0;0
0.43625498;-0.679064825;-0.843137255;-0.8661173;-0.888888889;-0.934415202;-0.877980595;-0.138480849;-0.220205278;0;1;0;0
-0.573705179;0.047821467;-0.019607843;-0.909710565;-0.828057107;-0.889963284;-0.836868936;-0.648653122;-0.191751787;0;0;0;1
-0.597609562;0.147715197;0.803921569;-0.9043695;-0.888268156;-0.955492026;-0.887847394;-0.574502421;-0.481235129;0;0;1;0
-0.657370518;0.209351753;0.411764706;-0.900096648;-0.892302917;-0.951119706;-0.875020556;-0.507537827;-0.138968499;1;0;0;0
-0.422310757;0.275239107;0.568627451;-0.935093341;-0.904717567;-0.9531377;-0.908238777;-0.866167363;-0.821439912;0;1;0;0
0.446215139;-0.946865037;0.176470588;-0.897400682;-0.870887647;-0.951287872;-0.873376089;-0.628074096;-0.329070808;0;0;0;1
0.249003984;-0.674814028;0.215686275;-0.792105397;-0.69770329;-0.788559096;-0.686235816;-0.615163929;-0.214432105;1;0;0;0
0.209163347;-0.691817216;0.764705882;-0.93850145;-0.900682806;-0.93553631;-0.90758099;-0.822761065;-0.652368444;1;0;0;0
0.749003984;-0.934112646;0.254901961;-0.930667887;-0.91682185;-0.953922475;-0.918105575;-0.622115557;-0.804945134;0;1;0;0
0.412350598;-0.912858661;-0.176470588;-0.721145531;-0.619490999;-0.891028336;-0.6674889;-0.45689025;1;0;0;0;1
-0.549800797;0.088204038;0.529411765;-0.93193957;-0.903165736;-0.957229743;-0.911198816;-0.590033241;-0.503503078;0;0;1;0
0.916334661;-0.810839532;-0.098039216;-0.959611374;-0.924891372;-0.987443594;-0.954612728;-0.945311099;-0.817728587;0;1;0;0
0.280876494;-0.764080765;-0.254901961;-0.929345338;-0.878336437;-0.952184759;-0.881927315;-0.629784417;-0.154638538;1;0;0;0
-0.057768924;-0.141339001;-0.529411765;-0.909151025;-0.874612042;-0.907564674;-0.865153758;-0.69850071;-0.804532765;0;1;0;0
-0.559760956;0.092454835;0.333333333;-0.848720688;-0.839540658;-0.920345301;-0.823384312;-0.480407167;-0.194638373;0;0;1;0
0.175298805;-0.655685441;-0.176470588;-0.60191261;-0.367783985;-0.815017237;-0.36819602;-0.57004731;0.250720616;1;0;0;0
0.406374502;-0.659936238;0.725490196;-0.91881581;-0.902855369;-0.956949466;-0.895411939;-0.718376298;-0.719997031;0;1;0;0
-0.35059761;0.649309245;-0.450980392;-0.912762602;-0.896027312;-0.972084419;-0.932576879;-0.565826678;-0.594224354;0;1;0;0
-0.549800797;0.088204038;0.490196078;-0.941095681;-0.919925512;-0.959528014;-0.910212136;-0.762444656;-0.409070478;0;0;1;0
0.456175299;-0.963868225;0.058823529;-0.731827662;-0.69273743;-0.791249755;-0.684262457;-0.576543772;-0.609069653;0;0;0;1
0.161354582;-0.625929862;-0.37254902;-0.769062516;-0.807572936;-0.879985426;-0.803979609;0.151266879;0.796697746;1;0;0;0
0.396414343;-0.751328374;-0.647058824;-0.868304593;-0.849472377;-0.929818661;-0.860549252;-0.634294699;-0.425565255;1;0;0;0
-0.537848606;-0.060573858;0.058823529;-0.918358004;-0.869646182;-0.948260882;-0.873704983;-0.734472628;-0.170720945;0;0;0;1
0.28685259;-0.736450584;-0.411764706;-0.676992726;-0.458100559;-0.715126545;-0.457983884;-0.671232121;-0.262679329;1;0;0;0
0.290836653;-0.723698193;-0.058823529;-0.902029605;-0.871818746;-0.946298943;-0.873704983;-0.507248176;-0.107628422;1;0;0;0
0.474103586;-0.696068013;-0.490196078;-0.729487766;-0.698013656;-0.891028336;-0.723071863;-0.635949849;-0.58226564;0;1;0;0
-0.615537849;0.105207226;1;-0.862098784;-0.806641837;-0.923372292;-0.804966288;-0.426932042;0.281235954;0;0;1;0
0.237051793;-0.719447396;0.411764706;-0.928684063;-0.920546245;-0.963620057;-0.915474429;-0.488793258;-0.256081418;1;0;0;0
0.177290837;-0.689691817;0.568627451;-0.920647032;-0.883302297;-0.951175762;-0.879296168;-0.50229652;0.275462782;1;0;0;0
0.187250996;-0.725823592;0.215686275;-0.894552114;-0.833022967;-0.946691331;-0.829633284;-0.291444256;1;0;0;0;1
0.410358566;-0.676939426;-0.254901961;-0.732641538;-0.530415891;-0.788278819;-0.538562736;-0.789644281;-0.708450687;0;1;0;0
0.243027888;-0.65781084;0.529411765;-0.900910524;-0.842333954;-0.941982679;-0.856273639;-0.707962649;-0.253194832;1;0;0;0
0.219123506;-0.698193411;0.68627451;-0.838038557;-0.728429547;-0.780823454;-0.723400756;-0.65319099;-0.450719791;1;0;0;0
0.22310757;-0.674814028;0.176470588;-0.926191566;-0.874922408;-0.916869867;-0.87238941;-0.739865657;-0.430513689;1;0;0;0
0.201195219;-0.691817216;0.647058824;-0.936161555;-0.9283054;-0.95896746;-0.924025654;-0.556309568;-0.612780978;1;0;0;0
-0.314741036;0.069075452;-0.019607843;-0.827356427;-0.781502173;-0.8630567;-0.772076961;-0.785906401;-0.792161682;0;1;0;0
0.047808765;-0.615302869;-0.254901961;-0.759753802;-0.726877716;-0.841923821;-0.714520638;-0.51555151;-0.176081748;1;0;0;0
-0.09561753;-0.088204038;-0.647058824;-0.706088814;-0.7141527;-0.848145968;-0.709916132;-0.290409787;-0.503090709;0;1;0;0
0.258964143;-0.734325186;0.215686275;-0.837784221;-0.803538175;-0.903865019;-0.799375103;-0.495882815;-0.168659098;1;0;0;0
-0.667330677;0.258235919;-0.294117647;-0.746986113;-0.779639975;-0.892205499;-0.794770597;-0.062026731;0.510513359;1;0;0;0
0.509960159;-0.88522848;-0.529411765;-0.928582329;-0.919615146;-0.958855349;-0.90856767;-0.298726914;-0.075875976;1;0;0;0
-0.645418327;0.564293305;-0.450980392;-0.803092731;-0.748913718;-0.905042182;-0.79411281;-0.730265789;-0.832573886;0;1;0;0
0.185258964;-0.715196599;0.37254902;-0.846380793;-0.850713842;-0.928529387;-0.837855616;-0.066881836;1;1;0;0;0
-0.043824701;-0.156216791;0.764705882;-0.997304034;-0.996896338;-0.998710726;-0.998684427;-0.499993104;-0.783501924;0;1;0;0
0.06374502;-0.392136026;-0.607843137;-0.555572511;-0.320608318;-0.732167381;-0.3691827;-0.832967821;-0.877934524;0;1;0;0
-0.601593625;0.145589798;0.058823529;-0.898621497;-0.848851645;-0.933910704;-0.855944746;-0.746858664;-0.714223859;0;0;1;0
0.151394422;-0.65781084;-0.176470588;-0.705529274;-0.781191806;-0.884750133;-0.77898372;0.437249141;1;1;0;0;0
0.175298805;-0.732199787;0.176470588;-0.755786154;-0.821849783;-0.916645646;-0.810557474;0.586102261;1;0;0;0;1
0.388446215;-0.676939426;-0.37254902;-0.84042932;-0.82371198;-0.909806889;-0.830619964;-0.605908884;-0.598760417;0;1;0;0
0.28685259;-0.770456961;-0.098039216;-0.948420571;-0.926443203;-0.974102413;-0.922710081;-0.646542806;-0.675048763;1;0;0;0
-0.537848606;0.079702444;0.215686275;-0.849331095;-0.830540037;-0.917654643;-0.827002138;-0.483193335;-0.149690104;0;0;1;0
0.282868526;-0.764080765;-0.294117647;-0.919273615;-0.869646182;-0.937498248;-0.870744943;-0.503041337;-0.18185492;1;0;0;0
0.237051793;-0.649309245;0.725490196;-0.817233837;-0.808193669;-0.905658791;-0.800690676;-0.416545979;-0.23298873;0;1;0;0
0.258964143;-0.655685441;0.37254902;-0.916679383;-0.926132837;-0.961321786;-0.917118895;-0.146370395;1;0;1;0;0
0.231075697;-0.681190223;0.68627451;-0.964952439;-0.9522036;-0.965806217;-0.953626048;-0.797685549;-0.50968862;1;0;0;0
-0.097609562;-0.100956429;0.568627451;-0.926801974;-0.915270019;-0.963956389;-0.902976484;-0.647329002;-0.767831885;0;1;0;0
0.362549801;-0.713071201;-0.411764706;-0.724502772;-0.688392303;-0.849379187;-0.642493011;-0.509565385;-0.410307586;0;1;0;0
-0.097609562;-0.111583422;-0.058823529;-0.868813266;-0.836436996;-0.908125228;-0.832922217;-0.842264245;-0.844944969;0;1;0;0
-0.494023904;0.011689692;-0.450980392;-0.901978737;-0.893234016;-0.905826957;-0.886202927;-0.306919905;-0.090308906;1;0;0;0
0.444223108;-0.972369819;-0.019607843;-0.866371636;-0.763500931;-0.84764147;-0.748067752;-0.779547868;-0.611956239;0;0;0;1
0.446215139;-0.970244421;0.137254902;-0.864693016;-0.797641217;-0.888225567;-0.801348462;-0.681521634;-0.564533754;0;0;0;1
-0.619521912;0.105207226;1;-0.894602981;-0.886716325;-0.949213823;-0.870744943;-0.401622047;0.154226168;0;0;1;0
-0.533864542;0.253985122;-0.568627451;-0.880868813;-0.89044072;-0.942150845;-0.894754152;-0.382436104;0.097731556;0;1;0;0
-0.561752988;0.092454835;0.333333333;-0.866219035;-0.86157666;-0.924549455;-0.840486762;-0.463938428;-0.215669214;0;0;1;0
0.264940239;-0.704569607;0.333333333;-0.95930617;-0.952824333;-0.975223521;-0.950994902;-0.378243059;-0.298967839;1;0;0;0
-0.581673307;0.115834219;0.490196078;-0.976651915;-0.960273122;-0.978811065;-0.959875021;-0.848264162;-0.597935679;0;0;1;0
0.38247012;-0.698193411;0.215686275;-0.855791241;-0.808814401;-0.922083018;-0.804637395;-0.740707025;-0.571956404;0;1;0;0
0.205179283;-0.744952179;-0.137254902;-0.843684826;-0.733395407;-0.91137644;-0.735240914;-0.663632226;0.012371083;0;0;0;1
0.278884462;-0.766206164;0.176470588;-0.934432067;-0.889819988;-0.929986827;-0.877651702;-0.69456973;-0.297318362;1;0;0;0
0.171314741;-0.687566419;0.019607843;-0.909456229;-0.854127871;-0.953249811;-0.861535932;-0.548585537;0.641234469;1;0;0;0
-0.386454183;0.302869288;-0.450980392;-0.913576479;-0.89292365;-0.959640124;-0.884558461;-0.532323692;-0.53113183;0;1;0;0
-0.541832669;0.024442083;0.098039216;-0.911948726;-0.921166977;-0.962106561;-0.908896563;-0.029834071;0.615667564;1;0;0;0
0.221115538;-0.702444208;0.568627451;-0.952896892;-0.923029174;-0.938058802;-0.922710081;-0.595536613;-0.46556509;1;0;0;0
0.195219124;-0.683315622;0.882352941;-0.881377486;-0.835816263;-0.925390286;-0.8533136;-0.808264714;-0.550513194;1;0;0;0
-0.555776892;0.092454835;0.411764706;-0.877409838;-0.878026071;-0.945514168;-0.876993915;-0.5114826;-0.273813304;0;0;1;0
-0.109561753;-0.598299681;-0.411764706;-0.887888499;-0.832402235;-0.931388212;-0.818122019;-0.551716528;-0.141855085;0;0;0;1
-0.567729084;0.105207226;0.764705882;-0.893127829;-0.878957169;-0.925110009;-0.883900674;-0.759065392;-0.695254865;0;0;1;0
0.262948207;-0.725823592;0.098039216;-0.798514675;-0.760707635;-0.882227641;-0.755961191;-0.382022317;-0.201648653;1;0;0;0
-0.25498008;-0.045696068;0.294117647;-0.906455059;-0.89044072;-0.943047731;-0.883242888;-0.822871409;-0.783501924;0;1;0;0
-0.621513944;0.111583422;1;-0.88112315;-0.830229671;-0.939067799;-0.833580003;-0.604419249;0.381441726;0;0;1;0
0.432270916;-0.961742827;0.019607843;-0.936771962;-0.854127871;-0.963564001;-0.851998027;-0.894222149;-0.134020066;0;0;0;1
-0.332669323;0.003188098;0.725490196;-0.911083982;-0.885164494;-0.952689257;-0.883900674;-0.833616088;-0.74267735;0;1;0;0
-0.597609562;0.160467588;0.333333333;-0.807874256;-0.779639975;-0.860422097;-0.77701036;-0.658184025;-0.612368609;0;0;1;0
0.153386454;-0.651434644;0.490196078;-0.907574139;-0.909993793;-0.957005521;-0.908896563;-0.322919684;0.823914128;1;0;0;0
0.193227092;-0.696068013;-0.294117647;-0.763517982;-0.602731223;-0.836654615;-0.631639533;-0.698983462;-0.474224849;1;0;0;0
-0.424302789;0.487778959;-0.490196078;-0.717839158;-0.689944134;-0.898035259;-0.698075974;-0.661204673;-0.475049587;0;1;0;0
0.175298805;-0.647183847;-0.333333333;-0.861284908;-0.752017381;-0.882507918;-0.756290084;-0.71251431;-0.110102639;1;0;0;0
0.24501992;-0.551540914;0.254901961;-0.955694593;-0.945375543;-0.976344628;-0.953626048;-0.700679991;-0.288658603;0;1;0;0
-0.5;0.009564293;-0.882352941;-0.850704512;-0.799193048;-0.900389585;-0.781614866;-0.464117736;-0.40041072;1;0;0;0
0.215139442;-0.68544102;0.921568627;-0.990945623;-0.972687772;-0.98021245;-0.975333004;-0.766279086;-0.409070478;1;0;0;0
0.227091633;-0.674814028;0.450980392;-0.849280228;-0.793916822;-0.880882312;-0.786548265;-0.651839285;-0.376080923;1;0;0;0
-0.56374502;0.096705632;0.37254902;-0.94430032;-0.93575419;-0.968328709;-0.926327907;-0.656308189;-0.259380374;0;0;1;0
0.312749004;-0.717321998;-0.411764706;-0.798006002;-0.815642458;-0.889683007;-0.811215261;-0.182549206;0.025566905;1;0;0;0
0.211155378;-0.693942614;0.137254902;-0.900096648;-0.819056487;-0.88648785;-0.824370992;-0.844815934;-0.643296316;1;0;0;0
-0.392430279;0.21360255;0.019607843;-0.874205199;-0.830229671;-0.904705849;-0.830291071;-0.714100495;-0.706801209;0;1;0;0
-0.400398406;0.300743889;-0.411764706;-0.839666311;-0.733395407;-0.897194428;-0.739516527;-0.795782127;-0.678760088;0;1;0;0
-0.466135458;0.451647184;0.019607843;-0.867897655;-0.844506518;-0.930603436;-0.83522447;-0.793878705;-0.70597647;0;1;0;0
-0.613545817;0.109458023;1;-0.982247317;-0.975170701;-0.982903108;-0.975661898;-0.701135157;0.278349368;0;0;1;0
-0.394422311;0.158342189;-0.137254902;-0.840632789;-0.78088144;-0.907676785;-0.776681467;-0.80881643;-0.627626278;0;1;0;0
0.201195219;-0.691817216;0.843137255;-0.936008953;-0.912166356;-0.955828358;-0.908238777;-0.767230797;-0.586801704;1;0;0;0
0.27689243;-0.759829968;-0.019607843;-0.870288418;-0.902855369;-0.948316937;-0.894096366;0.05984745;0.45154453;1;0;0;0
-0.360557769;0.096705632;0.098039216;-0.931786968;-0.931098696;-0.958070574;-0.926327907;-0.622184522;-0.288658603;0;1;0;0
-0.478087649;-0.158342189;0.019607843;-0.838140292;-0.838919926;-0.937330082;-0.838184509;-0.291264948;0.492781473;1;0;0;0
-0.418326693;0.281615303;0.450980392;-0.872577445;-0.861887027;-0.950390986;-0.852984706;-0.503827533;-0.386802529;0;1;0;0
-0.163346614;0.54303932;-0.294117647;-0.960170914;-0.953445065;-0.979651896;-0.954283835;-0.646542806;-0.721646509;0;1;0;0
0.559760956;-0.72794899;-0.215686275;-0.479881988;-0.281812539;-0.797079515;-0.430027956;-0.721203845;-0.463090874;0;1;0;0
0.175298805;-0.691817216;0.725490196;-0.942519965;-0.91682185;-0.963507946;-0.913501069;-0.438987048;0.352988235;1;0;0;0
-0.521912351;0.003188098;-0.647058824;-0.81641996;-0.751086282;-0.910535609;-0.764841309;-0.351719287;-0.03628851;1;0;0;0
-0.470119522;0.345377258;0.450980392;-0.979144412;-0.971446307;-0.98312733;-0.969084032;-0.702100661;-0.707213579;0;1;0;0
-0.011952191;-0.149840595;0.137254902;-0.928480594;-0.899130975;-0.933798593;-0.893767472;-0.832195418;-0.818140956;0;1;0;0
0.280876494;-0.725823592;0.37254902;-0.945572003;-0.940409683;-0.964348777;-0.935865812;-0.375512062;-0.322472897;1;0;0;0
-0.43625498;0.2858661;0.333333333;-0.673635485;-0.520794538;-0.786372936;-0.508304555;-0.839340147;-0.776904013;0;1;0;0
0.037848606;-0.202975558;0.37254902;-0.960018312;-0.944134078;-0.977465736;-0.941128104;-0.866194949;-0.806594612;0;1;0;0
0.197211155;-0.708820404;-0.568627451;-0.492700544;0.128801986;-0.583732728;0.119552705;-0.700831713;-0.268864871;1;0;0;0
-0.5;0.007438895;-0.333333333;-0.860267562;-0.803848541;-0.90044564;-0.815819766;-0.52757893;-0.376905662;1;0;0;0
0.241035857;-0.666312434;0.843137255;-0.892059616;-0.901303538;-0.956164691;-0.895411939;-0.349912415;0.421029192;1;0;0;0
0.416334661;-0.934112646;-0.333333333;-0.8415484;-0.852886406;-0.9494941;-0.879296168;-0.136729149;0.540203958;0;0;0;1
0.356573705;-0.664187035;-0.882352941;-0.106007427;-0.125387958;-0.564842064;-0.186975826;-0.36091916;-0.312163661;0;1;0;0
0.296812749;-0.744952179;-0.176470588;-0.691235566;-0.441030416;-0.735867037;-0.452392699;-0.636501565;-0.561234799;1;0;0;0
0.203187251;-0.68544102;0.725490196;-0.927717585;-0.914028554;-0.954090642;-0.90955435;-0.730762334;-0.657316877;1;0;0;0
-0.173306773;0.640807651;-0.019607843;-0.878071112;-0.839540658;-0.942038734;-0.854629173;-0.699783451;-0.865563441;0;1;0;0
0.151394422;-0.670563231;-0.490196078;-0.594689455;-0.645872129;-0.836150116;-0.639861865;0.487800168;1;1;0;0;0
-0.496015936;0.258235919;-0.647058824;-0.678060939;-0.633767846;-0.808514813;-0.635257359;-0.557468173;-0.423503408;0;1;0;0
0.282868526;-0.659936238;0.607843137;-0.88692202;-0.849782744;-0.913618655;-0.847722414;-0.759410215;-0.374431446;0;1;0;0
-0.635458167;0.1434644;0.803921569;-0.959763976;-0.94972067;-0.981445668;-0.950666009;-0.261941215;0.248658768;0;0;1;0
-0.09561753;-0.103081828;0.960784314;-0.877053767;-0.849472377;-0.928193055;-0.860220358;-0.765106688;-0.838347058;0;1;0;0
-0.492031873;0.509032944;-0.058823529;-0.888091968;-0.869335816;-0.938002747;-0.867784904;-0.678528572;-0.701028037;0;1;0;0
-0.424302789;0.281615303;1;-0.902589145;-0.886405959;-0.95969618;-0.882585101;-0.634694694;-0.406596261;0;1;0;0
-0.260956175;-0.421891605;-0.215686275;-0.832341421;-0.778088144;-0.895793044;-0.774379214;-0.772306589;-0.148452996;0;0;0;1
-0.549800797;0.037194474;-0.137254902;-0.752174577;-0.61204221;-0.848874688;-0.617826015;-0.544778693;-0.114226333;0;0;1;0
-0.328685259;0.232731137;0.019607843;-0.823541381;-0.797641217;-0.899660865;-0.802992929;-0.579192011;-0.653193183;0;1;0;0
-0.940239044;0.766206164;0.176470588;-0.877308103;-0.867473619;-0.943832507;-0.86844269;-0.584047117;-0.472163001;0;0;0;1
0.221115538;-0.708820404;0.176470588;-0.971056514;-0.952824333;-0.953025589;-0.948363756;-0.708210921;-0.694017757;1;0;0;0
0.19123506;-0.696068013;-0.019607843;-0.660715194;-0.463687151;-0.813335576;-0.488242065;-0.660046068;-0.32041105;1;0;0;0
-0.545816733;0.247608927;-0.37254902;-0.844803907;-0.815642458;-0.919784747;-0.81713534;-0.589771176;-0.048247224;0;1;0;0
-0.390438247;0.166843783;-0.411764706;-0.778523831;-0.726877716;-0.908853948;-0.731294195;-0.756237845;-0.686182737;0;1;0;0
-0.330677291;0.4282678;-0.411764706;-0.867032911;-0.869335816;-0.939067799;-0.860549252;-0.545964883;-0.322885266;0;1;0;0
-0.800796813;0.458023379;0.019607843;-0.932906048;-0.89540658;-0.956501023;-0.892780793;-0.813781879;-0.765770038;1;0;0;0
0.205179283;-0.747077577;0.803921569;-0.855028231;-0.813159528;-0.936825584;-0.81614866;-0.490475993;0.150102474;0;0;0;1
-0.525896414;-0.052072264;-0.058823529;-0.94974312;-0.948789572;-0.970907256;-0.939483638;-0.403180646;0.063504893;0;0;0;1
0.22310757;-0.70031881;0.647058824;-0.923800804;-0.870266915;-0.903416576;-0.855615853;-0.811837078;-0.381029357;1;0;0;0
0.585657371;-0.65781084;-0.450980392;-0.71610967;-0.643699565;-0.848314134;-0.683275777;-0.796140743;-0.759584497;0;1;0;0
-0.085657371;-0.094580234;-0.254901961;-0.681825118;-0.582557418;-0.843493371;-0.583621115;-0.764210149;-0.716698075;0;1;0;0
0.1812749;-0.687566419;0.607843137;-0.919019279;-0.885785227;-0.946803442;-0.881269528;-0.641508393;0.321235789;1;0;0;0
